product_name,brand,star_rating,MRP(in rs),sale_price(in rs),Quantity,amount,transaction_Id,transaction date,User_ID,Cust_name,Gender,Age,recency,frequency,monetary
"Domyos W500, Breathable Gym Shorts, Boys'",Domyos,4.7,1087.3928999999998,1087.3928999999998,2,2174.7857999999997,157355,2023-12-25,1000150,Toch,F,44,35,1,2174.7857999999997
Girls' and Boys' Baby Gym T-Shirt 500,Domyos,4.6,668.8429,334.84,3,1004.52,157356,2023-12-26,1003824,Dilbeck,F,26,34,1,1004.52
Girls' Gym Cap W500,Domyos,4.5,585.1329,334.84,1,334.84,157357,2023-12-27,1004124,Kastensmidt,F,32,33,1,334.84
"Moisture Wicking Mesh Back Fitness Tank Top, Womenâ€™s",Domyos,4.4,1254.8129,837.0999999999999,2,1674.1999999999998,157358,2023-12-28,1000204,Tejeswini,F,33,32,1,1674.1999999999998
Short Fitness Leggings with Phone Pocket,Domyos,4.6,1673.3628999999999,1422.2328999999997,1,1422.2328999999997,157359,2023-12-29,1004408,Harsh,M,47,30,2,3096.4329
I Learn 500 Shoes,Domyos,4.6,1673.3628999999999,837.0999999999999,2,1674.1999999999998,157360,2023-12-30,1004408,Harsh,M,47,30,2,3096.4329
Jammer Swimsuit 4 mm Glideskin 500 Neoprene,Nabaiji,4.5,5440.312899999999,1255.6499999999999,3,3766.95,157361,2023-12-31,1004227,William,F,26,29,2,5441.15
Long Seamless Power Yoga Sports Bra,Decathlon,4.5,2091.9129,1255.6499999999999,1,1255.6499999999999,157362,2024-01-01,1005851,Sakshi,M,25,28,1,1255.6499999999999
"Domyos Babylight 580, Breathable Baby Booties",Domyos,4.6,1422.2328999999997,837.0999999999999,1,837.0999999999999,157363,2024-01-02,1000808,Kasheen,F,32,27,1,837.0999999999999
"Forclaz Trek 500, Ultra-Compact Ventilated Hiking Cap",Forclaz,4.6,1422.2328999999997,837.0999999999999,2,1674.1999999999998,157364,2024-01-03,1002526,Shreya,M,92,26,1,1674.1999999999998
"Fleece Relaxation Yoga Sweatshirt, Women's",Decathlon,4.7,2929.0129,2092.75,3,6278.25,157365,2024-01-04,1005262,Aryan,M,28,25,1,6278.25
Boys' Gym Cap W500,Domyos,4.4,585.1329,334.84,1,334.84,157366,2024-01-05,1002771,Sukant,F,23,24,1,334.84
Girls' Ballet Skirt Voile,Decathlon,4.7,668.8429,418.54999999999995,3,1255.6499999999999,157367,2024-01-06,1001980,Christina,F,38,23,1,1255.6499999999999
Kids' Interlocking Gym Mat Tiles,Domyos,4.3,292.1479,167.42,3,502.26,157368,2024-01-07,1002109,Gelder,F,31,1,3,28126.559999999998
Gym Shoes Babylight 500,Domyos,4.6,1422.2328999999997,418.54999999999995,3,1255.6499999999999,157369,2024-01-08,1005329,Heidel,M,35,21,1,1255.6499999999999
"Domyos S500, Warm Breathable Synthetic Gym Tracksuit, Girls'",Domyos,4.7,2510.4628999999995,1674.1999999999998,2,3348.3999999999996,157370,2024-01-09,1005718,Nat,M,42,20,1,3348.3999999999996
Domyos Short-Sleeved Ballet Leotard Girls',Decathlon,4.5,1087.3928999999998,585.9699999999999,1,585.9699999999999,157371,2024-01-10,1004950,LaWare,F,30,19,1,585.9699999999999
Quechua NH500 Flap Waterproof Hiking Jacket,Quechua,4.6,3766.1129,2511.2999999999997,2,5022.599999999999,157372,2024-01-11,1001532,Aditi,F,19,18,1,5022.599999999999
Seamless Power Yoga Tank Top,Decathlon,4.6,1673.3628999999999,1255.6499999999999,3,3766.95,157373,2024-01-12,1003519,Catlett,M,32,17,1,3766.95
"FTI500A, High-Waisted Shaping Fitness Leggings, Women's",Domyos,4.4,2929.0129,1255.6499999999999,3,3766.95,157374,2024-01-13,1000732,Katz,F,29,16,2,5106.3099999999995
I Move 550 Shoes,Domyos,4.6,1673.3628999999999,1255.6499999999999,3,3766.95,157375,2024-01-14,1001920,Yash,M,44,15,1,3766.95
"100, Gym Shorts, Boys'",Domyos,4.6,501.42289999999997,251.13,3,753.39,157376,2024-01-15,1005806,Roper,M,52,14,1,753.39
"100, Basic Jogging Pants with Pockets, Kids'",Domyos,4.6,1087.3928999999998,669.68,1,669.68,157377,2024-01-16,1000229,Dortch,F,18,13,1,669.68
500 Cardio Fitness Tank Top,Domyos,4.8,1087.3928999999998,837.0999999999999,2,1674.1999999999998,157378,2024-01-17,1002063,Shreyshi,F,29,12,1,1674.1999999999998
"Domyos 100, Cropped Gym Pants, Kids'",Domyos,4.7,668.8429,418.54999999999995,2,837.0999999999999,157379,2024-01-18,1004417,Lomonaco,F,34,11,1,837.0999999999999
"Domyos 500, Reversible Fitness Cardio Training Tank Top, Women's",Domyos,4.5,1087.3928999999998,585.9699999999999,3,1757.9099999999999,157380,2024-01-19,1004509,Madhav,M,26,10,1,1757.9099999999999
"Quechua MH T140, Category 3 Hiking Sunglasses, Kids'",Quechua,4.7,1254.8129,1254.8129,3,3764.4386999999997,157381,2024-01-20,1000780,Ishit,F,30,9,1,3764.4386999999997
"Forclaz Trek 100, Men's Light Backpacking Synthetic Down Jacket with Hoodie",Forclaz,4.5,4184.6629,2511.2999999999997,1,2511.2999999999997,157382,2024-01-21,1001430,Raksha,F,22,8,1,2511.2999999999997
Nyamba 500 Tank Top,Domyos,4.6,836.2629,418.54999999999995,1,418.54999999999995,157383,2024-01-22,1000651,Carreira,F,38,7,3,3264.6899999999996
"Domyos S500, Breathable Synthetic Short-Sleeved Gym T-Shirt, Kids'",Domyos,4.7,836.2629,418.54999999999995,3,1255.6499999999999,157384,2024-01-23,1003384,Sujay,F,44,6,2,3347.5629
"Quechua MH K120, Category 4 Hiking Sunglasses, Kids'",Quechua,4.6,1254.8129,837.0999999999999,1,837.0999999999999,157385,2024-01-24,1005488,Logan,F,35,5,1,837.0999999999999
"MH K100, Category 3 Hiking Sunglasses, Kids'",Quechua,4.6,1087.3928999999998,669.68,2,1339.36,157386,2024-01-25,1004682,Vishakha,F,27,4,2,6360.285799999999
Women's Cardio Training Fitness Shoes Mid 120,Domyos,4.4,2929.0129,2092.75,1,2092.75,157387,2024-01-26,1004791,Crebagga,F,19,3,1,2092.75
Keepdry 100 Long-Sleeved Soccer Base Layer Top ',Kipsta,4.7,1087.3928999999998,418.54999999999995,3,1255.6499999999999,157388,2024-01-27,1002181,Sweta,F,32,2,2,2929.8499999999995
Adult Football Bottoms Essential - Black,Kipsta,4.6,2091.9129,1255.6499999999999,2,2511.2999999999997,157389,2024-01-28,1002109,Gelder,F,34,1,3,28126.559999999998
Boys' Gym Tracksuit Warm Breathable Synthetic S500,Domyos,4.5,2091.9129,1255.6499999999999,1,1255.6499999999999,157390,2024-01-29,1001563,Subhasmita,M,16,0,1,1255.6499999999999
